,content,content_stemmed,id,type,new,table_id,json,label_added,prediction,confidence
3163,Passiva A. Eigenkapital I. gezeichnetes Kapital II. Kapitalrücklage III. Gewinnvortrag IV. Jahresüberschuss B. Rückstellungen Summe Passiva,passiva eigenkapital gezeichnet kapital kapitalrucklag iii gewinnvortrag jahresuberschuss ruckstell summ passiva,520.json_table_2,,"['520', 'json_table_2']",json_table_2,520,,Passiva,0.96
3164,Passiva A. Eigenkapital I. gezeichnetes Kapital II. Kapitalrücklage III. Jahresfehlbetrag B. Rückstellungen Summe Passiva,passiva eigenkapital gezeichnet kapital kapitalrucklag iii jahresfehlbetrag ruckstell summ passiva,878.json_table_2,,"['878', 'json_table_2']",json_table_2,878,,Passiva,0.96
3165,Passiva A. Eigenkapital I. gezeichnetes Kapital II. Gewinnvortrag III. Jahresüberschuss B. Rückstellungen Summe Passiva,passiva eigenkapital gezeichnet kapital gewinnvortrag iii jahresuberschuss ruckstell summ passiva,746.json_table_2,,"['746', 'json_table_2']",json_table_2,746,,Passiva,0.96
3166,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Verlustvortrag III. Jahresfehlbetrag IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital verlustvortrag iii jahresfehlbetrag nicht gedeckt fehlbetrag ruckstell verbind bilanzsumm summ passiva,708.json_table_2,,"['708', 'json_table_2']",json_table_2,708,,Passiva,0.97
3167,Art der Verbindlichkeiten: - gegenüber Kreditinstituten - aus Lieferungen u. Leistungen - Sonstige,art der verbind gegenub kreditinstitut aus liefer leistung sonstig,180.json_table_2,Verbindlichkeiten,"['180', 'json_table_2']",json_table_2,180,2020-07-26 09:13:56.148824,Verbindlichkeiten,0.97
3168,"A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Sachanlagen B. Umlaufvermögen I. Forderungen und sonstige Vermögensgegenstände II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks C. Rechnungsabgrenzungsposten Summe Aktiva",anlagevermog immateriell vermogensgegenstand sachanlag umlaufvermog forder und sonstig vermogensgegenstand kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck rechnungsabgrenzungspost summ aktiva,81.json_table_1,,"['81', 'json_table_1']",json_table_1,81,,Aktiva,0.97
3169,"Aktiva A. Anlagevermögen I. Sachanlagen B. Umlaufvermögen I. Vorräte II. Forderungen und sonstige Vermögensgegenstände III. Kassenbestand, Guthaben bei Kreditinstituten Bilanzsumme, Summe Aktiva",aktiva anlagevermog sachanlag umlaufvermog vorrat forder und sonstig vermogensgegenstand iii kassenbestand guthab bei kreditinstitut bilanzsumm summ aktiva,534.json_table_1,,"['534', 'json_table_1']",json_table_1,534,,Aktiva,0.97
3170,"A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Sachanlagen B. Umlaufvermögen I. Vorräte II. Forderungen und sonstige Vermögensgegenstände III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks Summe Aktiva",anlagevermog immateriell vermogensgegenstand sachanlag umlaufvermog vorrat forder und sonstig vermogensgegenstand iii kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck summ aktiva,696.json_table_1,,"['696', 'json_table_1']",json_table_1,696,,Aktiva,0.97
3171,"Aktiva A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Sachanlagen B. Umlaufvermögen I. Forderungen und sonstige Vermögensgegenstände II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks Summe Aktiva",aktiva anlagevermog immateriell vermogensgegenstand sachanlag umlaufvermog forder und sonstig vermogensgegenstand kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck summ aktiva,851.json_table_1,,"['851', 'json_table_1']",json_table_1,851,,Aktiva,0.97
3172,"Art der Verbindlichkeiten:
 - gegenüber Kreditinstituten
 
 
 
 - aus Lieferungen u. Leistungen
 
 
 - Sonstige
 
 
",art der verbind gegenub kreditinstitut aus liefer leistung sonstig,52.json_table_3,Verbindlichkeiten,"['52', 'json_table_3']",json_table_3,52,2020-07-26 09:14:04.018114,Verbindlichkeiten,0.97
3173,"Passiva A. gezeichnetes Kapital / Kapitalkonto/ Kapitalanteile B. Verlustvortrag C. Jahresfehlbetrag D. nicht durch Eigenkapital gedeckter Fehlbetrag E. Rückstellungen F. Verbindlichkeiten Bilanzsumme, Summe Passiva",passiva gezeichnet kapital kapitalkonto kapitalanteil verlustvortrag jahresfehlbetrag nicht durch eigenkapital gedeckt fehlbetrag ruckstell verbind bilanzsumm summ passiva,687.json_table_2,,"['687', 'json_table_2']",json_table_2,687,,Passiva,0.97
3174,"A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Sachanlagen B. Umlaufvermögen I. Vorräte II. Forderungen und sonstige Vermögensgegenstände III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks Summe Aktiva",anlagevermog immateriell vermogensgegenstand sachanlag umlaufvermog vorrat forder und sonstig vermogensgegenstand iii kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck summ aktiva,275.json_table_1,,"['275', 'json_table_1']",json_table_1,275,,Aktiva,0.97
3175,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Verlustvortrag III. Jahresfehlbetrag IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten davon mit Restlaufzeit bis 1 Jahr Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital verlustvortrag iii jahresfehlbetrag nicht gedeckt fehlbetrag ruckstell verbind davon mit restlaufzeit bis jahr bilanzsumm summ passiva,219.json_table_2,,"['219', 'json_table_2']",json_table_2,219,,Passiva,0.97
3176,"Aktiva A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Finanzanlagen B. Umlaufvermögen I. Vorräte II. Forderungen und sonstige Vermögensgegenstände III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks C. Rechnungsabgrenzungsposten Bilanzsumme, Summe Aktiva",aktiva anlagevermog immateriell vermogensgegenstand finanzanlag umlaufvermog vorrat forder und sonstig vermogensgegenstand iii kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck rechnungsabgrenzungspost bilanzsumm summ aktiva,230.json_table_1,,"['230', 'json_table_1']",json_table_1,230,,Aktiva,0.97
3177,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Verlustvortrag III. Jahresüberschuss IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten davon mit Restlaufzeit bis 1 Jahr Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital verlustvortrag iii jahresuberschuss nicht gedeckt fehlbetrag ruckstell verbind davon mit restlaufzeit bis jahr bilanzsumm summ passiva,311.json_table_2,,"['311', 'json_table_2']",json_table_2,311,,Passiva,0.97
3178,"Passiva A. gezeichnetes Kapital / Kapitalkonto/ Kapitalanteile B. Verlustvortrag C. Jahresfehlbetrag D. nicht durch Eigenkapital gedeckter Fehlbetrag E. Rückstellungen F. Verbindlichkeiten Bilanzsumme, Summe Passiva",passiva gezeichnet kapital kapitalkonto kapitalanteil verlustvortrag jahresfehlbetrag nicht durch eigenkapital gedeckt fehlbetrag ruckstell verbind bilanzsumm summ passiva,449.json_table_2,,"['449', 'json_table_2']",json_table_2,449,,Passiva,0.97
3179,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Verlustvortrag III. Jahresfehlbetrag IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten davon mit Restlaufzeit bis 1 Jahr Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital verlustvortrag iii jahresfehlbetrag nicht gedeckt fehlbetrag ruckstell verbind davon mit restlaufzeit bis jahr bilanzsumm summ passiva,695.json_table_2,,"['695', 'json_table_2']",json_table_2,695,,Passiva,0.97
3180,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Kapitalrücklage III. Bilanzverlust IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten davon mit Restlaufzeit bis 1 Jahr Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital kapitalrucklag iii bilanzverlust nicht gedeckt fehlbetrag ruckstell verbind davon mit restlaufzeit bis jahr bilanzsumm summ passiva,721.json_table_2,,"['721', 'json_table_2']",json_table_2,721,,Passiva,0.97
3181,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Verlustvortrag III. Jahresfehlbetrag IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten davon mit Restlaufzeit bis 1 Jahr Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital verlustvortrag iii jahresfehlbetrag nicht gedeckt fehlbetrag ruckstell verbind davon mit restlaufzeit bis jahr bilanzsumm summ passiva,347.json_table_2,,"['347', 'json_table_2']",json_table_2,347,,Passiva,0.97
3182,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Verlustvortrag III. Jahresfehlbetrag IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten davon mit Restlaufzeit bis 1 Jahr Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital verlustvortrag iii jahresfehlbetrag nicht gedeckt fehlbetrag ruckstell verbind davon mit restlaufzeit bis jahr bilanzsumm summ passiva,418.json_table_2,,"['418', 'json_table_2']",json_table_2,418,,Passiva,0.97
3183,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Bilanzverlust III. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten davon mit Restlaufzeit bis 1 Jahr Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital bilanzverlust iii nicht gedeckt fehlbetrag ruckstell verbind davon mit restlaufzeit bis jahr bilanzsumm summ passiva,514.json_table_2,,"['514', 'json_table_2']",json_table_2,514,,Passiva,0.97
3184,"Passiva A. Eigenkapital I. gezeichnetes Kapital 1. nicht eingeforderte ausstehende Einlagen 2. eingefordertes Kapital II. Bilanzgewinn B. Rückstellungen C. Verbindlichkeiten Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital nicht eingefordert aussteh einlag eingefordert kapital bilanzgewinn ruckstell verbind bilanzsumm summ passiva,710.json_table_2,,"['710', 'json_table_2']",json_table_2,710,,Passiva,0.97
3185,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Bilanzverlust III. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital bilanzverlust iii nicht gedeckt fehlbetrag ruckstell verbind bilanzsumm summ passiva,606.json_table_2,,"['606', 'json_table_2']",json_table_2,606,,Passiva,0.97
3186,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Bilanzverlust III. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten D. Rechnungsabgrenzungsposten Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital bilanzverlust iii nicht gedeckt fehlbetrag ruckstell verbind rechnungsabgrenzungspost bilanzsumm summ passiva,597.json_table_2,,"['597', 'json_table_2']",json_table_2,597,,Passiva,0.97
3187,"Aktiva A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Finanzanlagen B. Umlaufvermögen I. Forderungen und sonstige Vermögensgegenstände II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks Bilanzsumme, Summe Aktiva",aktiva anlagevermog immateriell vermogensgegenstand finanzanlag umlaufvermog forder und sonstig vermogensgegenstand kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck bilanzsumm summ aktiva,68.json_table_1,,"['68', 'json_table_1']",json_table_1,68,,Aktiva,0.97
3188,"Passiva A. gezeichnetes Kapital / Kapitalkonto/ Kapitalanteile B. Verlustvortrag C. Jahresfehlbetrag D. nicht durch Eigenkapital gedeckter Fehlbetrag E. Rückstellungen F. Verbindlichkeiten Bilanzsumme, Summe Passiva",passiva gezeichnet kapital kapitalkonto kapitalanteil verlustvortrag jahresfehlbetrag nicht durch eigenkapital gedeckt fehlbetrag ruckstell verbind bilanzsumm summ passiva,265.json_table_2,,"['265', 'json_table_2']",json_table_2,265,,Passiva,0.97
3189,"Aktiva A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Sachanlagen B. Umlaufvermögen I. Forderungen und sonstige Vermögensgegenstände II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks C. sonstige Aktiva Summe Aktiva",aktiva anlagevermog immateriell vermogensgegenstand sachanlag umlaufvermog forder und sonstig vermogensgegenstand kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck sonstig aktiva summ aktiva,733.json_table_1,,"['733', 'json_table_1']",json_table_1,733,,Aktiva,0.97
3190,"A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Sachanlagen B. Umlaufvermögen I. Forderungen und sonstige Vermögensgegenstände II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks C. Rechnungsabgrenzungsposten Summe Aktiva",anlagevermog immateriell vermogensgegenstand sachanlag umlaufvermog forder und sonstig vermogensgegenstand kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck rechnungsabgrenzungspost summ aktiva,155.json_table_1,,"['155', 'json_table_1']",json_table_1,155,,Aktiva,0.97
3191,"A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Sachanlagen B. Umlaufvermögen I. Vorräte II. Forderungen und sonstige Vermögensgegenstände III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks C. Rechnungsabgrenzungsposten Bilanzsumme, Summe Aktiva",anlagevermog immateriell vermogensgegenstand sachanlag umlaufvermog vorrat forder und sonstig vermogensgegenstand iii kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck rechnungsabgrenzungspost bilanzsumm summ aktiva,341.json_table_1,,"['341', 'json_table_1']",json_table_1,341,,Aktiva,0.97
3192,"Aktiva A. Anlagevermögen I. Sachanlagen B. Umlaufvermögen I. Vorräte II. Forderungen und sonstige Vermögensgegenstände III. Kassenbestand, Guthaben bei Kreditinstituten C. Rechnungsabgrenzungsposten Bilanzsumme, Summe Aktiva",aktiva anlagevermog sachanlag umlaufvermog vorrat forder und sonstig vermogensgegenstand iii kassenbestand guthab bei kreditinstitut rechnungsabgrenzungspost bilanzsumm summ aktiva,588.json_table_1,,"['588', 'json_table_1']",json_table_1,588,,Aktiva,0.97
3193,"Aktiva A. Anlagevermögen I. Sachanlagen B. Umlaufvermögen I. Vorräte II. Forderungen und sonstige Vermögensgegenstände III. Kassenbestand, Guthaben bei Kreditinstituten C. Rechnungsabgrenzungsposten Bilanzsumme, Summe Aktiva",aktiva anlagevermog sachanlag umlaufvermog vorrat forder und sonstig vermogensgegenstand iii kassenbestand guthab bei kreditinstitut rechnungsabgrenzungspost bilanzsumm summ aktiva,313.json_table_1,,"['313', 'json_table_1']",json_table_1,313,,Aktiva,0.97
3194,"Art der Verbindlichkeiten:
 - gegenüber Kreditinstituten
 
 
 
 - aus Lieferungen u. Leistungen
 
 
 - Sonstige
 
 
",art der verbind gegenub kreditinstitut aus liefer leistung sonstig,781.json_table_3,Verbindlichkeiten,"['781', 'json_table_3']",json_table_3,781,2020-07-26 09:13:43.288333,Verbindlichkeiten,0.97
3195,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Gewinnvortrag III. Jahresfehlbetrag IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital gewinnvortrag iii jahresfehlbetrag nicht gedeckt fehlbetrag ruckstell verbind bilanzsumm summ passiva,944.json_table_2,,"['944', 'json_table_2']",json_table_2,944,,Passiva,0.97
3196,"Aktiva A. Anlagevermögen I. Immaterielle Vermögensgegenstände II. Sachanlagen B. Umlaufvermögen I. Forderungen und sonstige Vermögensgegenstände II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks C. Rechnungsabgrenzungsposten D. sonstige Aktiva Summe Aktiva",aktiva anlagevermog immateriell vermogensgegenstand sachanlag umlaufvermog forder und sonstig vermogensgegenstand kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck rechnungsabgrenzungspost sonstig aktiva summ aktiva,550.json_table_1,,"['550', 'json_table_1']",json_table_1,550,,Aktiva,0.97
3197,"Passiva A. Eigenkapital I. gezeichnetes Kapital II. Verlustvortrag III. Jahresüberschuss IV. nicht gedeckter Fehlbetrag B. Rückstellungen C. Verbindlichkeiten Bilanzsumme, Summe Passiva",passiva eigenkapital gezeichnet kapital verlustvortrag iii jahresuberschuss nicht gedeckt fehlbetrag ruckstell verbind bilanzsumm summ passiva,726.json_table_2,,"['726', 'json_table_2']",json_table_2,726,,Passiva,0.97
3198,"Aktiva A. Umlaufvermögen I. Vorräte 1. Fertige Erzeugnisse und Waren II. Forderungen und sonstige Vermögensgegenstände 1. Forderungen aus Lieferungen und Leistungen 2. sonstige Vermögensgegenstände III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks B. Rechnungsabgrenzungsposten Summe Aktiva",aktiva umlaufvermog vorrat fertig erzeugnis und war forder und sonstig vermogensgegenstand forder aus liefer und leistung sonstig vermogensgegenstand iii kassenbestand bundesbankguthab guthab bei kreditinstitut und scheck rechnungsabgrenzungspost summ aktiva,25.json_table_1,,"['25', 'json_table_1']",json_table_1,25,,Aktiva,0.97
